date,currency,rate
1999-03-17,GBP,0.6744
1999-03-17,HKD,8.4973
1999-03-17,HUF,253.81
1999-03-17,JPY,130.18
1999-03-17,KRW,1345.41
1999-03-17,NOK,8.54
1999-03-17,NZD,2.0842
1999-03-17,PLN,4.307
1999-03-17,SEK,8.978
1999-03-17,SGD,1.8918
1999-03-17,USD,1.0966
1999-03-17,ZAR,6.8592
1999-03-18,AUD,1.7458
1999-03-18,CAD,1.6728
1999-03-18,CHF,1.5975
1999-03-18,CZK,37.99
1999-03-18,DKK,7.4321
1999-03-18,GBP,0.676
1999-03-18,HKD,8.5329
1999-03-18,HUF,254.6
1999-03-18,JPY,129.78
1999-03-18,KRW,1348.73
1999-03-18,NOK,8.479
1999-03-18,NZD,2.0721
1999-03-18,PLN,4.31
1999-03-18,SEK,8.938
1999-03-18,SGD,1.8981
1999-03-18,USD,1.1012
1999-03-18,ZAR,6.8702
1999-03-19,AUD,1.7316
1999-03-19,CAD,1.6543
1999-03-19,CHF,1.5986
1999-03-19,CZK,37.947
1999-03-19,DKK,7.4315
1999-03-19,GBP,0.6708
1999-03-19,HKD,8.459
1999-03-19,HUF,253.64
1999-03-19,JPY,127.99
1999-03-19,KRW,1326.42
1999-03-19,NOK,8.4515
1999-03-19,NZD,2.0521
1999-03-19,PLN,4.2627
1999-03-19,SEK,8.937
1999-03-19,SGD,1.8818
1999-03-19,USD,1.0915
1999-03-19,ZAR,6.791
1999-03-22,AUD,1.7174
1999-03-22,CAD,1.6426
1999-03-22,CHF,1.5966
1999-03-22,CZK,38.142
1999-03-22,DKK,7.4317
1999-03-22,GBP,0.6677
1999-03-22,HKD,8.4195
1999-03-22,HUF,253.25
1999-03-22,JPY,128
1999-03-22,KRW,1328.46
1999-03-22,NOK,8.4445
1999-03-22,NZD,2.0381
1999-03-22,PLN,4.2805
1999-03-22,SEK,8.9325
1999-03-22,SGD,1.8765
1999-03-22,USD,1.0864
1999-03-22,ZAR,6.7055
1999-03-23,AUD,1.7044
1999-03-23,CAD,1.6415
1999-03-23,CHF,1.5945
1999-03-23,CZK,38.303
1999-03-23,DKK,7.4315
1999-03-23,GBP,0.6706
1999-03-23,HKD,8.4419
1999-03-23,HUF,254.12
1999-03-23,JPY,128.94
1999-03-23,KRW,1334.85
1999-03-23,NOK,8.4435
1999-03-23,NZD,2.0221
1999-03-23,PLN,4.2888
1999-03-23,SEK,8.932
1999-03-23,SGD,1.8883
1999-03-23,USD,1.0896
1999-03-23,ZAR,6.752
1999-03-24,AUD,1.7094
1999-03-24,CAD,1.647
1999-03-24,CHF,1.5908
1999-03-24,CZK,38.583
1999-03-24,DKK,7.4314
1999-03-24,GBP,0.6653
1999-03-24,HKD,8.4693
1999-03-24,HUF,256.11
1999-03-24,JPY,128.6
1999-03-24,KRW,1336.78
1999-03-24,NOK,8.448
1999-03-24,NZD,2.0301
1999-03-24,PLN,4.3521
1999-03-24,SEK,8.9695
1999-03-24,SGD,1.885
1999-03-24,USD,1.0928
1999-03-24,ZAR,6.7918
1999-03-25,AUD,1.7102
1999-03-25,CAD,1.6471
1999-03-25,CHF,1.5944
1999-03-25,CZK,38.457
1999-03-25,DKK,7.4315
1999-03-25,GBP,0.6668
1999-03-25,HKD,8.4371
1999-03-25,HUF,255.25
1999-03-25,JPY,128.65
1999-03-25,KRW,1332.39
1999-03-25,NOK,8.4635
1999-03-25,NZD,2.0329
1999-03-25,PLN,4.3165
1999-03-25,SEK,9.007
1999-03-25,SGD,1.8808
1999-03-25,USD,1.0898
1999-03-25,ZAR,6.7808
1999-03-26,AUD,1.6998
1999-03-26,CAD,1.6281
1999-03-26,CHF,1.5965
1999-03-26,CZK,38.355
1999-03-26,DKK,7.4318
1999-03-26,GBP,0.665
1999-03-26,HKD,8.3737
1999-03-26,HUF,253.9
1999-03-26,JPY,128.93
1999-03-26,KRW,1321.26
1999-03-26,NOK,8.376
1999-03-26,NZD,2.0138
1999-03-26,PLN,4.2763
1999-03-26,SEK,8.95
1999-03-26,SGD,1.8714
1999-03-26,USD,1.0815
1999-03-26,ZAR,6.708
1999-03-29,AUD,1.6904
1999-03-29,CAD,1.6185
1999-03-29,CHF,1.5943
1999-03-29,CZK,38.54
1999-03-29,DKK,7.4316
1999-03-29,GBP,0.6615
1999-03-29,HKD,8.2848
1999-03-29,HUF,253.96
1999-03-29,JPY,128.78
1999-03-29,KRW,1309.82
1999-03-29,NOK,8.3635
1999-03-29,NZD,2.0073
1999-03-29,PLN,4.2757
1999-03-29,SEK,8.955
1999-03-29,SGD,1.8537
1999-03-29,USD,1.0692
1999-03-29,ZAR,6.6798
1999-03-30,AUD,1.7003
1999-03-30,CAD,1.6223
1999-03-30,CHF,1.5956
1999-03-30,CZK,38.44
1999-03-30,DKK,7.4317
1999-03-30,GBP,0.6638
1999-03-30,HKD,8.3049
1999-03-30,HUF,254.89
1999-03-30,JPY,128.86
1999-03-30,KRW,1312.52
1999-03-30,NOK,8.3585
1999-03-30,NZD,2.0107
1999-03-30,PLN,4.258
1999-03-30,SEK,8.9525
1999-03-30,SGD,1.8577
1999-03-30,USD,1.0711
1999-03-30,ZAR,6.6655
1999-03-31,AUD,1.706
1999-03-31,CAD,1.6211
1999-03-31,CHF,1.5981
1999-03-31,CZK,38.393
1999-03-31,DKK,7.4317
1999-03-31,GBP,0.6663
1999-03-31,HKD,8.3226
1999-03-31,HUF,254.82
1999-03-31,JPY,127.81
1999-03-31,KRW,1317.86
1999-03-31,NOK,8.3475
1999-03-31,NZD,2.0243
1999-03-31,PLN,4.2947
1999-03-31,SEK,8.887
1999-03-31,SGD,1.8544
1999-03-31,USD,1.0742
1999-03-31,ZAR,6.6493
1999-04-01,AUD,1.6928
1999-04-01,CAD,1.6205
1999-04-01,CHF,1.5957
1999-04-01,CZK,38.482
1999-04-01,DKK,7.4316
1999-04-01,GBP,0.669
1999-04-01,HKD,8.3687
1999-04-01,HUF,254.41
1999-04-01,JPY,128.72
1999-04-01,KRW,1321.62
1999-04-01,NOK,8.3425
1999-04-01,NZD,2.0108
1999-04-01,PLN,4.338
1999-04-01,SEK,8.889
1999-04-01,SGD,1.8671
1999-04-01,USD,1.0772
1999-04-01,ZAR,6.6501
1999-04-02,AUD,1.6992
1999-04-02,CAD,1.6162
1999-04-02,CHF,1.5973
1999-04-02,CZK,38.442
1999-04-02,DKK,7.4317
1999-04-02,GBP,0.672
1999-04-02,HKD,8.3492
1999-04-02,HUF,253.97
1999-04-02,JPY,129.85
1999-04-02,KRW,1319.65
1999-04-02,NOK,8.346
1999-04-02,NZD,2.0204
1999-04-02,PLN,4.35
1999-04-02,SEK,8.8811
1999-04-02,SGD,1.8655
1999-04-02,USD,1.0772
1999-04-02,ZAR,6.6412
1999-04-05,AUD,1.6956
1999-04-05,CAD,1.6096
1999-04-05,CHF,1.5968
1999-04-05,CZK,38.487
1999-04-05,DKK,7.4308
1999-04-05,GBP,0.6702
1999-04-05,HKD,8.3338
1999-04-05,HUF,253.3
1999-04-05,JPY,130.55
1999-04-05,KRW,1318.8
1999-04-05,NOK,8.3505
1999-04-05,NZD,2.0148
1999-04-05,PLN,4.3293
1999-04-05,SEK,8.8846
1999-04-05,SGD,1.864
1999-04-05,USD,1.0752
1999-04-05,ZAR,6.634
1999-04-06,AUD,1.7063
1999-04-06,CAD,1.614
1999-04-06,CHF,1.595
1999-04-06,CZK,38.352
1999-04-06,DKK,7.4312
1999-04-06,GBP,0.6759
1999-04-06,HKD,8.3165
1999-04-06,HUF,253.16
1999-04-06,JPY,129.99
1999-04-06,KRW,1312.91
1999-04-06,NOK,8.3345
1999-04-06,NZD,2.0263
1999-04-06,PLN,4.3143
1999-04-06,SEK,8.8705
1999-04-06,SGD,1.8603
1999-04-06,USD,1.0726
1999-04-06,ZAR,6.6689
1999-04-07,AUD,1.7213
1999-04-07,CAD,1.6246
1999-04-07,CHF,1.5952
1999-04-07,CZK,38.199
1999-04-07,DKK,7.4313
1999-04-07,GBP,0.6772
1999-04-07,HKD,8.3786
1999-04-07,HUF,254.12
1999-04-07,JPY,131.27
1999-04-07,KRW,1321.59
1999-04-07,NOK,8.3685
1999-04-07,NZD,2.0341
1999-04-07,PLN,4.3055
1999-04-07,SEK,8.929
1999-04-07,SGD,1.8765
1999-04-07,USD,1.0812
1999-04-07,ZAR,6.6764
1999-04-08,AUD,1.7324
1999-04-08,CAD,1.6215
1999-04-08,CHF,1.5958
1999-04-08,CZK,38.063
1999-04-08,DKK,7.4322
1999-04-08,GBP,0.6731
1999-04-08,HKD,8.3819
1999-04-08,HUF,253.53
1999-04-08,JPY,130.45
1999-04-08,KRW,1323.17
1999-04-08,NOK,8.4105
1999-04-08,NZD,2.0382
1999-04-08,PLN,4.2928
1999-04-08,SEK,8.964
1999-04-08,SGD,1.8717
1999-04-08,USD,1.0818
1999-04-08,ZAR,6.7423
1999-04-09,AUD,1.7162
1999-04-09,CAD,1.6202
1999-04-09,CHF,1.5968
1999-04-09,CZK,38.036
1999-04-09,DKK,7.4323
1999-04-09,GBP,0.6724
1999-04-09,HKD,8.3495
1999-04-09,HUF,253.33
1999-04-09,JPY,130.75
1999-04-09,KRW,1317.96
1999-04-09,NOK,8.412
1999-04-09,NZD,2.0212
1999-04-09,PLN,4.2918
1999-04-09,SEK,8.944
1999-04-09,SGD,1.8685
1999-04-09,USD,1.0778
1999-04-09,ZAR,6.6692
1999-04-12,AUD,1.7106
1999-04-12,CAD,1.6281
1999-04-12,CHF,1.603
1999-04-12,CZK,38.132
1999-04-12,DKK,7.4336
1999-04-12,GBP,0.6723
1999-04-12,HKD,8.4257
1999-04-12,HUF,254.82
1999-04-12,JPY,130.27
1999-04-12,KRW,1329.35
1999-04-12,NOK,8.4048
1999-04-12,NZD,2.0041
1999-04-12,PLN,4.3078
1999-04-12,SEK,9.02
1999-04-12,SGD,1.872
1999-04-12,USD,1.0867
1999-04-12,ZAR,6.7059
1999-04-13,AUD,1.692
1999-04-13,CAD,1.6049
1999-04-13,CHF,1.6032
1999-04-13,CZK,38.155
1999-04-13,DKK,7.4334
1999-04-13,GBP,0.6671
1999-04-13,HKD,8.343
1999-04-13,HUF,253.69
1999-04-13,JPY,129.66
1999-04-13,KRW,1315.05
1999-04-13,NOK,8.3645
1999-04-13,NZD,1.9875
1999-04-13,PLN,4.3023
1999-04-13,SEK,8.9575
1999-04-13,SGD,1.8486
1999-04-13,USD,1.0765
1999-04-13,ZAR,6.6971
1999-04-14,AUD,1.6886
1999-04-14,CAD,1.6103
1999-04-14,CHF,1.6052
1999-04-14,CZK,38
1999-04-14,DKK,7.4331
1999-04-14,GBP,0.6667
1999-04-14,HKD,8.3612
1999-04-14,HUF,253.67
1999-04-14,JPY,128.55
1999-04-14,KRW,1311.08
1999-04-14,NOK,8.341
1999-04-14,NZD,1.9836
1999-04-14,PLN,4.2905
1999-04-14,SEK,8.938
1999-04-14,SGD,1.8282
1999-04-14,USD,1.0787
1999-04-14,ZAR,6.5774
1999-04-15,AUD,1.6981
1999-04-15,CAD,1.6114
1999-04-15,CHF,1.6035
1999-04-15,CZK,37.71
1999-04-15,DKK,7.4333
1999-04-15,GBP,0.6682
1999-04-15,HKD,8.3577
1999-04-15,HUF,253.65
1999-04-15,JPY,128.01
1999-04-15,KRW,1310.26
1999-04-15,NOK,8.345
1999-04-15,NZD,1.9963
1999-04-15,PLN,4.2861
1999-04-15,SEK,8.929
1999-04-15,SGD,1.8238
1999-04-15,USD,1.0786
1999-04-15,ZAR,6.5687
1999-04-16,AUD,1.6535
1999-04-16,CAD,1.5851
1999-04-16,CHF,1.6027
1999-04-16,CZK,37.922
1999-04-16,DKK,7.4332
1999-04-16,GBP,0.6633
1999-04-16,HKD,8.271
1999-04-16,HUF,252.68
1999-04-16,JPY,126.16
1999-04-16,KRW,1297.96
1999-04-16,NOK,8.2875
1999-04-16,NZD,1.9638
1999-04-16,PLN,4.2838
1999-04-16,SEK,8.8825
1999-04-16,SGD,1.821
1999-04-16,USD,1.0668
1999-04-16,ZAR,6.5391
1999-04-19,AUD,1.6325
1999-04-19,CAD,1.5759
1999-04-19,CHF,1.6015
1999-04-19,CZK,37.745
1999-04-19,DKK,7.433
1999-04-19,GBP,0.6586
1999-04-19,HKD,8.2394
1999-04-19,HUF,251.52
1999-04-19,JPY,125.67
1999-04-19,KRW,1284.18
1999-04-19,NOK,8.2685
1999-04-19,NZD,1.9338
1999-04-19,PLN,4.2657
1999-04-19,SEK,8.883
1999-04-19,SGD,1.8133
1999-04-19,USD,1.0636
1999-04-19,ZAR,6.4608
1999-04-20,AUD,1.6374
1999-04-20,CAD,1.5825
1999-04-20,CHF,1.604
1999-04-20,CZK,37.832
1999-04-20,DKK,7.4328
1999-04-20,GBP,0.6589
1999-04-20,HKD,8.2394
1999-04-20,HUF,251.27
1999-04-20,JPY,125.48
1999-04-20,KRW,1284.18
1999-04-20,NOK,8.2755
1999-04-20,NZD,1.9332
1999-04-20,PLN,4.2675
1999-04-20,SEK,8.899
1999-04-20,SGD,1.8133
1999-04-20,USD,1.0646
1999-04-20,ZAR,6.4608
1999-04-21,AUD,1.6349
1999-04-21,CAD,1.5775
1999-04-21,CHF,1.6
1999-04-21,CZK,37.797
1999-04-21,DKK,7.4326
1999-04-21,GBP,0.6593
1999-04-21,HKD,8.202
1999-04-21,HUF,250.21
1999-04-21,JPY,126.26
1999-04-21,KRW,1257.83
1999-04-21,NOK,8.256
1999-04-21,NZD,1.9358
1999-04-21,PLN,4.2522
1999-04-21,SEK,8.905
1999-04-21,SGD,1.8118
1999-04-21,USD,1.0586
1999-04-21,ZAR,6.4389
1999-04-22,AUD,1.6366
1999-04-22,CAD,1.573
1999-04-22,CHF,1.601
1999-04-22,CZK,37.882
1999-04-22,DKK,7.4327
1999-04-22,GBP,0.6585
1999-04-22,HKD,8.202
1999-04-22,HUF,249.49
1999-04-22,JPY,126.95
1999-04-22,KRW,1262.67
1999-04-22,NOK,8.2645
1999-04-22,NZD,1.9392
1999-04-22,PLN,4.2641
1999-04-22,SEK,8.909
1999-04-22,SGD,1.8093
1999-04-22,USD,1.0581
1999-04-22,ZAR,6.4359
1999-04-23,AUD,1.6257
1999-04-23,CAD,1.5725
1999-04-23,CHF,1.6023
1999-04-23,CZK,37.839
1999-04-23,DKK,7.4335
1999-04-23,GBP,0.6583
1999-04-23,HKD,8.2404
1999-04-23,HUF,251.6
1999-04-23,JPY,127.25
1999-04-23,KRW,1265.27
1999-04-23,NOK,8.2765
1999-04-23,NZD,1.9305
1999-04-23,PLN,4.2608
1999-04-23,SEK,8.8945
1999-04-23,SGD,1.8187
1999-04-23,USD,1.0634
1999-04-23,ZAR,6.4962
1999-04-26,AUD,1.6349
1999-04-26,CAD,1.5692
1999-04-26,CHF,1.6027
1999-04-26,CZK,37.71
1999-04-26,DKK,7.4335
1999-04-26,GBP,0.6569
1999-04-26,HKD,8.223
1999-04-26,HUF,250.7
1999-04-26,JPY,126.22
1999-04-26,KRW,1257.41
1999-04-26,NOK,8.2668
1999-04-26,NZD,1.9358
1999-04-26,PLN,4.2377
1999-04-26,SEK,8.8945
1999-04-26,SGD,1.8046
1999-04-26,USD,1.0614
1999-04-26,ZAR,6.448
1999-04-27,AUD,1.6429
1999-04-27,CAD,1.5744
1999-04-27,CHF,1.6047
1999-04-27,CZK,37.683
1999-04-27,DKK,7.4346
1999-04-27,GBP,0.6587
1999-04-27,HKD,8.2419
1999-04-27,HUF,250.74
1999-04-27,JPY,127.34
1999-04-27,KRW,1254.58
1999-04-27,NOK,8.2765
1999-04-27,NZD,1.9423
1999-04-27,PLN,4.2457
1999-04-27,SEK,8.903
1999-04-27,SGD,1.808
1999-04-27,USD,1.063
1999-04-27,ZAR,6.4463
1999-04-28,AUD,1.6324
1999-04-28,CAD,1.5725
1999-04-28,CHF,1.6088
1999-04-28,CZK,37.807
1999-04-28,DKK,7.4336
1999-04-28,GBP,0.6583
1999-04-28,HKD,8.2646
1999-04-28,HUF,251.27
1999-04-28,JPY,127.05
1999-04-28,KRW,1257.17
1999-04-28,NOK,8.296
1999-04-28,NZD,1.9368
1999-04-28,PLN,4.2522
1999-04-28,SEK,8.913
1999-04-28,SGD,1.809
1999-04-28,USD,1.0666
1999-04-28,ZAR,6.4722
1999-04-29,AUD,1.6123
1999-04-29,CAD,1.5607
1999-04-29,CHF,1.6072
1999-04-29,CZK,37.692
1999-04-29,DKK,7.433
1999-04-29,GBP,0.6584
1999-04-29,HKD,8.2183
1999-04-29,HUF,250.58
1999-04-29,JPY,126.16
1999-04-29,KRW,1246.97
1999-04-29,NOK,8.2695
1999-04-29,NZD,1.9063
1999-04-29,PLN,4.2247
1999-04-29,SEK,8.911
1999-04-29,SGD,1.7997
1999-04-29,USD,1.0604
1999-04-29,ZAR,6.4287
1999-04-30,AUD,1.6078
1999-04-30,CAD,1.5519
1999-04-30,CHF,1.6113
1999-04-30,CZK,37.643
1999-04-30,DKK,7.4323
1999-04-30,GBP,0.6571
1999-04-30,HKD,8.2125
1999-04-30,HUF,250.52
1999-04-30,JPY,126.9
1999-04-30,KRW,1258.45
1999-04-30,NOK,8.2515
1999-04-30,NZD,1.8962
1999-04-30,PLN,4.1883
1999-04-30,SEK,8.9075
1999-04-30,SGD,1.8017
1999-04-30,USD,1.0597
1999-04-30,ZAR,6.4682
1999-05-03,AUD,1.5987
1999-05-03,CAD,1.5415
1999-05-03,CHF,1.6111
1999-05-03,CZK,37.507
1999-05-03,DKK,7.432
1999-05-03,GBP,0.6571
1999-05-03,HKD,8.2073
1999-05-03,HUF,250.02
1999-05-03,JPY,126.93
1999-05-03,KRW,1260.36
1999-05-03,NOK,8.2445
1999-05-03,NZD,1.8916
1999-05-03,PLN,4.1763
1999-05-03,SEK,8.9185
1999-05-03,SGD,1.8015
1999-05-03,USD,1.0589
1999-05-03,ZAR,6.4308
1999-05-04,AUD,1.5996
1999-05-04,CAD,1.5343
1999-05-04,CHF,1.6098
1999-05-04,CZK,37.543
1999-05-04,DKK,7.432
1999-05-04,GBP,0.6553
1999-05-04,HKD,8.1877
1999-05-04,HUF,249.5
1999-05-04,JPY,128.04
1999-05-04,KRW,1264.19
1999-05-04,NOK,8.2385
1999-05-04,NZD,1.8933
1999-05-04,PLN,4.1708
1999-05-04,SEK,8.9485
1999-05-04,SGD,1.8006
1999-05-04,USD,1.0564
1999-05-04,ZAR,6.4196
1999-05-05,AUD,1.6194
1999-05-05,CAD,1.5535
1999-05-05,CHF,1.6041
1999-05-05,CZK,37.547
1999-05-05,DKK,7.4322
1999-05-05,GBP,0.6552
1999-05-05,HKD,8.2654
1999-05-05,HUF,250.19
1999-05-05,JPY,128.78
1999-05-05,KRW,1276.93
1999-05-05,NOK,8.2565
1999-05-05,NZD,1.9171
1999-05-05,PLN,4.1765
1999-05-05,SEK,8.9845
1999-05-05,SGD,1.8119
1999-05-05,USD,1.0667
1999-05-05,ZAR,6.4989
1999-05-06,AUD,1.6107
1999-05-06,CAD,1.563
1999-05-06,CHF,1.608
1999-05-06,CZK,37.529
1999-05-06,DKK,7.4323
1999-05-06,GBP,0.6601
1999-05-06,HKD,8.3697
1999-05-06,HUF,250.6
1999-05-06,JPY,130.6
1999-05-06,KRW,1298.46
1999-05-06,NOK,8.2685
1999-05-06,NZD,1.9144
1999-05-06,PLN,4.2002
1999-05-06,SEK,9.005
1999-05-06,SGD,1.8373
1999-05-06,USD,1.0799
1999-05-06,ZAR,6.5728
1999-05-07,AUD,1.6122
1999-05-07,CAD,1.5725
1999-05-07,CHF,1.6078
1999-05-07,CZK,37.69
1999-05-07,DKK,7.4332
1999-05-07,GBP,0.661
1999-05-07,HKD,8.3593
1999-05-07,HUF,251.55
1999-05-07,JPY,130.13
1999-05-07,KRW,1296.9
1999-05-07,NOK,8.2585
1999-05-07,NZD,1.9233
1999-05-07,PLN,4.2063
1999-05-07,SEK,8.9575
1999-05-07,SGD,1.8318
1999-05-07,USD,1.0786
1999-05-07,ZAR,6.6226
1999-05-10,AUD,1.6012
1999-05-10,CAD,1.5662
1999-05-10,CHF,1.6075
1999-05-10,CZK,37.69
1999-05-10,DKK,7.4323
1999-05-10,GBP,0.6604
1999-05-10,HKD,8.321
1999-05-10,HUF,250.48
1999-05-10,JPY,129.82
1999-05-10,KRW,1289.16
1999-05-10,NOK,8.211
1999-05-10,NZD,1.9183
1999-05-10,PLN,4.1918
1999-05-10,SEK,8.9445
1999-05-10,SGD,1.824
1999-05-10,USD,1.0735
1999-05-10,ZAR,6.594
1999-05-11,AUD,1.597
1999-05-11,CAD,1.5618
1999-05-11,CHF,1.6082
1999-05-11,CZK,37.558
1999-05-11,DKK,7.4327
1999-05-11,GBP,0.6619
1999-05-11,HKD,8.323
1999-05-11,HUF,249.78
1999-05-11,JPY,129.97
1999-05-11,KRW,1286.89
1999-05-11,NOK,8.2215
1999-05-11,NZD,1.9125
1999-05-11,PLN,4.1851
1999-05-11,SEK,8.942
1999-05-11,SGD,1.8238
1999-05-11,USD,1.0732
1999-05-11,ZAR,6.6361
1999-05-12,AUD,1.5961
1999-05-12,CAD,1.5495
1999-05-12,CHF,1.6052
1999-05-12,CZK,37.667
1999-05-12,DKK,7.4329
1999-05-12,GBP,0.6577
1999-05-12,HKD,8.2498
1999-05-12,HUF,250.06
1999-05-12,JPY,128.88
1999-05-12,KRW,1283.2
1999-05-12,NOK,8.1982
1999-05-12,NZD,1.9004
1999-05-12,PLN,4.1717
1999-05-12,SEK,8.944
1999-05-12,SGD,1.8089
1999-05-12,USD,1.0645
1999-05-12,ZAR,6.6046
1999-05-13,AUD,1.5891
1999-05-13,CAD,1.554
1999-05-13,CHF,1.6013
1999-05-13,CZK,37.745
1999-05-13,DKK,7.433
1999-05-13,GBP,0.656
1999-05-13,HKD,8.2324
1999-05-13,HUF,249.99
1999-05-13,JPY,129.2
1999-05-13,KRW,1281.02
1999-05-13,NOK,8.219
1999-05-13,NZD,1.8992
1999-05-13,PLN,4.1977
1999-05-13,SEK,8.9634
1999-05-13,SGD,1.8107
1999-05-13,USD,1.0622
1999-05-13,ZAR,6.6398
1999-05-14,AUD,1.6051
1999-05-14,CAD,1.5561
1999-05-14,CHF,1.602
1999-05-14,CZK,37.627
1999-05-14,DKK,7.433
1999-05-14,GBP,0.6601
1999-05-14,HKD,8.2729
1999-05-14,HUF,250.27
1999-05-14,JPY,130.78
1999-05-14,KRW,1289.01
1999-05-14,NOK,8.1825
1999-05-14,NZD,1.9103
1999-05-14,PLN,4.1937
1999-05-14,SEK,8.949
1999-05-14,SGD,1.8274
1999-05-14,USD,1.0676
1999-05-14,ZAR,6.5904
1999-05-17,AUD,1.6117
1999-05-17,CAD,1.5683
1999-05-17,CHF,1.6023
1999-05-17,CZK,37.629
1999-05-17,DKK,7.4344
1999-05-17,GBP,0.6598
1999-05-17,HKD,8.2846
1999-05-17,HUF,250.46
1999-05-17,JPY,131.47
1999-05-17,KRW,1289.65
1999-05-17,NOK,8.2007
1999-05-17,NZD,1.9175
1999-05-17,PLN,4.1917
1999-05-17,SEK,8.9775
1999-05-17,SGD,1.8296
1999-05-17,USD,1.0685
1999-05-17,ZAR,6.6434
1999-05-18,AUD,1.5896
1999-05-18,CAD,1.5585
1999-05-18,CHF,1.6023
1999-05-18,CZK,37.67
1999-05-18,DKK,7.4338
1999-05-18,GBP,0.6592
1999-05-18,HKD,8.2883
1999-05-18,HUF,250.28
1999-05-18,JPY,131.62
1999-05-18,KRW,1283.34
1999-05-18,NOK,8.2115
1999-05-18,NZD,1.9032
1999-05-18,PLN,4.1885
1999-05-18,SEK,9.003
1999-05-18,SGD,1.8296
1999-05-18,USD,1.069
1999-05-18,ZAR,6.5927
1999-05-19,AUD,1.6051
1999-05-19,CAD,1.5598
1999-05-19,CHF,1.6017
1999-05-19,CZK,37.71
1999-05-19,DKK,7.4346
1999-05-19,GBP,0.6569
1999-05-19,HKD,8.2433
1999-05-19,HUF,249.73
1999-05-19,JPY,132.4
1999-05-19,KRW,1275.34
1999-05-19,NOK,8.2643
1999-05-19,NZD,1.9268
1999-05-19,PLN,4.1685
1999-05-19,SEK,9.028
1999-05-19,SGD,1.831
1999-05-19,USD,1.0634
1999-05-19,ZAR,6.5798
1999-05-20,AUD,1.6083
1999-05-20,CAD,1.5593
1999-05-20,CHF,1.602
1999-05-20,CZK,37.911
1999-05-20,DKK,7.4357
1999-05-20,GBP,0.6591
1999-05-20,HKD,8.2498
1999-05-20,HUF,250.05
1999-05-20,JPY,132.16
1999-05-20,KRW,1275.34
1999-05-20,NOK,8.26
1999-05-20,NZD,1.9372
1999-05-20,PLN,4.1819
1999-05-20,SEK,8.9965
1999-05-20,SGD,1.832
1999-05-20,USD,1.0639
1999-05-20,ZAR,6.6175
1999-05-21,AUD,1.5906
1999-05-21,CAD,1.5442
1999-05-21,CHF,1.6034
1999-05-21,CZK,37.827
1999-05-21,DKK,7.4351
1999-05-21,GBP,0.6583
1999-05-21,HKD,8.1967
1999-05-21,HUF,250.09
1999-05-21,JPY,131.25
1999-05-21,KRW,1261.38
1999-05-21,NOK,8.2255
1999-05-21,NZD,1.9285
1999-05-21,PLN,4.1667
1999-05-21,SEK,8.962
1999-05-21,SGD,1.819
1999-05-21,USD,1.0572
1999-05-21,ZAR,6.5467
1999-05-24,AUD,1.6103
1999-05-24,CAD,1.5458
1999-05-24,CHF,1.6023
1999-05-24,CZK,37.807
1999-05-24,DKK,7.4355
1999-05-24,GBP,0.6617
1999-05-24,HKD,8.2083
1999-05-24,HUF,250.28
1999-05-24,JPY,130.86
1999-05-24,KRW,1258.88
1999-05-24,NOK,8.2435
1999-05-24,NZD,1.9454
1999-05-24,PLN,4.1636
1999-05-24,SEK,8.9754
1999-05-24,SGD,1.8223
1999-05-24,USD,1.0585
1999-05-24,ZAR,6.5812
1999-05-25,AUD,1.6134
1999-05-25,CAD,1.5481
1999-05-25,CHF,1.5964
1999-05-25,CZK,37.916
1999-05-25,DKK,7.4349
1999-05-25,GBP,0.6634
1999-05-25,HKD,8.2392
1999-05-25,HUF,250.97
1999-05-25,JPY,130.41
1999-05-25,KRW,1260.83
1999-05-25,NOK,8.2565
1999-05-25,NZD,1.9494
1999-05-25,PLN,4.1903
1999-05-25,SEK,8.9895
1999-05-25,SGD,1.8314
1999-05-25,USD,1.0627
1999-05-25,ZAR,6.6299
1999-05-26,AUD,1.6205
1999-05-26,CAD,1.5446
1999-05-26,CHF,1.5949
1999-05-26,CZK,37.867
1999-05-26,DKK,7.4334
1999-05-26,GBP,0.658
1999-05-26,HKD,8.1688
1999-05-26,HUF,250.43
1999-05-26,JPY,128.77
1999-05-26,KRW,1254.72
1999-05-26,NOK,8.238
1999-05-26,NZD,1.9717
1999-05-26,PLN,4.1753
1999-05-26,SEK,8.987
1999-05-26,SGD,1.8247
1999-05-26,USD,1.0535
1999-05-26,ZAR,6.6004
1999-05-27,AUD,1.6057
1999-05-27,CAD,1.5374
1999-05-27,CHF,1.5939
1999-05-27,CZK,37.8
1999-05-27,DKK,7.4322
1999-05-27,GBP,0.6551
1999-05-27,HKD,8.1219
1999-05-27,HUF,249.93
1999-05-27,JPY,128.05
1999-05-27,KRW,1244.78
1999-05-27,NOK,8.2505
1999-05-27,NZD,1.9543
1999-05-27,PLN,4.1667
1999-05-27,SEK,8.978
1999-05-27,SGD,1.8136
1999-05-27,USD,1.0473
1999-05-27,ZAR,6.5535
1999-05-28,AUD,1.6046
1999-05-28,CAD,1.5463
1999-05-28,CHF,1.5941
1999-05-28,CZK,37.585
1999-05-28,DKK,7.432
1999-05-28,GBP,0.6546
1999-05-28,HKD,8.1248
1999-05-28,HUF,250.12
1999-05-28,JPY,126.7
1999-05-28,KRW,1242.42
1999-05-28,NOK,8.2445
1999-05-28,NZD,1.9557
